﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025101319,   1010.0,   1013.4,     30.6,     23.0,       64,      2.4,    140.0,      4.3,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101320,   1010.5,   1014.0,     29.9,     23.1,       67,      2.6,    140.0,      5.1,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101321,   1010.6,   1014.1,     29.9,     23.1,       67,      1.2,    150.0,      4.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101322,   1010.8,   1014.3,     29.5,     23.2,       69,      1.2,    140.0,      2.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101323,   1010.9,   1014.4,     28.9,     23.4,       72,      1.2,    160.0,      3.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101324,   1010.9,   1014.4,     28.3,     23.0,       73,      1.2,    160.0,      3.5,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101401,   1010.4,   1013.9,     28.0,     22.9,       74,      1.9,    150.0,      3.5,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101402,   1010.1,   1013.6,     27.8,     23.2,       76,      1.7,    170.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101403,   1009.9,   1013.4,     27.4,     22.8,       76,      2.5,    180.0,      4.4,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101404,   1010.2,   1013.7,     27.2,     22.6,       76,      2.1,    180.0,      4.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101405,   1010.6,   1014.1,     27.0,     22.6,       77,      1.6,    170.0,      3.6,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101406,   1011.3,   1014.8,     26.9,     22.5,       77,      1.9,    180.0,      4.2,    190.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101407,   1011.7,   1015.2,     27.1,     22.7,       77,      1.7,    190.0,      4.1,    190.0,      0.0,      0.0,      0.4,     0.25,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101408,   1011.9,   1015.4,     28.6,     23.1,       72,      1.2,    170.0,      4.8,    170.0,      0.0,      0.0,      1.0,     0.89,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101409,   1012.1,   1015.6,     30.1,     23.8,       69,      1.7,    170.0,      4.1,    180.0,      0.0,      0.0,      1.0,     1.63,     None,     2.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101410,   1011.4,   1014.8,     32.6,     20.9,       50,      1.8,     80.0,      3.8,    100.0,      0.0,      0.0,      1.0,     2.32,     None,     4.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101411,   1010.4,   1013.8,     33.3,     22.5,       53,      2.3,     90.0,      5.6,     60.0,      0.0,      0.0,      1.0,     2.79,     None,     6.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101412,   1009.5,   1012.9,     34.0,     24.0,       56,      2.7,    120.0,      6.5,    120.0,      0.0,      0.0,      1.0,     2.95,     None,     7.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101413,   1008.8,   1012.2,     34.4,     24.1,       55,      2.4,    110.0,      8.6,     80.0,      0.0,      0.0,      0.9,     2.76,     None,     6.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101414,   1008.1,   1011.5,     34.3,     23.1,       52,      3.1,     80.0,      7.6,     60.0,      0.0,      0.0,      0.8,     2.32,     None,     5.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101415,   1008.1,   1011.5,     33.8,     22.9,       53,      3.2,    100.0,      8.4,    110.0,      0.0,      0.0,      0.8,     1.72,     None,     3.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101416,   1008.4,   1011.8,     32.8,     22.0,       53,      3.1,    140.0,      8.8,    150.0,      0.0,      0.0,      1.0,     1.30,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101417,   1008.9,   1012.3,     31.4,     23.0,       61,      3.0,    120.0,      8.0,    130.0,      0.0,      0.0,      1.0,     0.53,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101418,   1009.7,   1013.2,     30.3,     23.0,       65,      3.3,    100.0,      8.2,    120.0,      0.0,      0.0,      0.2,     0.03,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101419,   1010.2,   1013.7,     29.7,     23.2,       68,      4.1,    120.0,      9.2,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101420,   1010.6,   1014.1,     29.4,     23.1,       69,      3.0,    100.0,      8.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101421,   1010.7,   1014.2,     29.2,     22.2,       66,      3.0,     90.0,      7.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101422,   1010.6,   1014.1,     29.1,     21.4,       63,      3.1,    100.0,      9.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101423,   1010.4,   1013.9,     28.7,     21.2,       64,      2.7,    100.0,      8.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101424,   1010.4,   1013.9,     28.8,     20.6,       61,      3.1,    100.0,      7.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101501,   1010.2,   1013.7,     28.7,     21.0,       63,      3.1,    100.0,      7.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101502,   1009.8,   1013.3,     28.3,     22.1,       69,      2.4,    100.0,      7.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101503,   1009.7,   1013.2,     28.3,     22.3,       70,      2.3,    100.0,      7.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101504,   1009.6,   1013.1,     28.1,     22.8,       73,      2.5,    100.0,      7.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101505,   1009.9,   1013.4,     27.8,     23.0,       75,      2.5,    100.0,      7.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101506,   1010.3,   1013.8,     27.7,     23.1,       76,      2.9,    100.0,      7.9,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101507,   1010.8,   1014.3,     28.0,     22.9,       74,      3.0,     90.0,      7.8,     60.0,      0.0,      0.0,      0.8,     0.28,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101508,   1010.8,   1014.3,     29.6,     22.6,       66,      3.4,    110.0,      8.5,    100.0,      0.0,      0.0,      1.0,     1.02,     None,     0.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101509,   1010.9,   1014.4,     30.8,     22.4,       61,      2.7,    120.0,      7.9,    100.0,      0.0,      0.0,      0.9,     1.62,     None,     2.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101510,   1010.7,   1014.1,     32.4,     21.6,       53,      4.1,    110.0,      9.4,    130.0,      0.0,      0.0,      0.9,     2.33,     None,     5.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101511,   1010.3,   1013.7,     32.9,     21.1,       50,      4.5,    120.0,      9.2,    120.0,      0.0,      0.0,      1.0,     2.92,     None,     7.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101512,   1009.4,   1012.8,     33.4,     20.9,       48,      5.0,    140.0,     11.0,    100.0,      0.0,      0.0,      1.0,     3.13,     None,     8.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101513,   1008.8,   1012.2,     33.2,     21.1,       49,      3.8,    140.0,     10.2,    150.0,      0.0,      0.0,      1.0,     2.84,     None,     7.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101514,   1008.5,   1011.9,     33.5,     20.3,       46,      4.2,    140.0,     10.2,    110.0,      0.0,      0.0,      0.9,     2.47,     None,     5.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101515,   1008.4,   1011.8,     33.6,     20.8,       47,      3.6,    140.0,      9.6,     80.0,      0.0,      0.0,      1.0,     2.04,     None,     3.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101516,   1008.6,   1012.0,     32.0,     20.3,       50,      4.8,    110.0,      9.6,    100.0,      0.0,      0.0,      0.9,     1.23,     None,     1.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101517,   1009.0,   1012.4,     30.8,     21.0,       56,      3.4,    110.0,     10.5,    140.0,      0.0,      0.0,      0.8,     0.47,     None,     0.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101518,   1009.5,   1013.0,     29.8,     21.5,       61,      3.3,    120.0,      9.4,    120.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101519,   1010.3,   1013.8,     29.3,     21.5,       63,      3.0,    110.0,      9.1,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101520,   1010.8,   1014.3,     29.1,     21.9,       65,      3.8,    100.0,      8.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101521,   1011.3,   1014.8,     28.9,     21.9,       66,      2.7,    110.0,      8.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101522,   1011.4,   1014.9,     28.9,     21.9,       66,      2.8,    100.0,      7.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101523,   1011.2,   1014.7,     28.6,     21.9,       67,      2.7,    100.0,      7.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101524,   1011.0,   1014.5,     28.5,     21.6,       66,      2.6,    100.0,      7.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101601,   1010.7,   1014.2,     28.2,     21.5,       67,      2.1,    100.0,      6.7,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101602,   1010.4,   1013.9,     28.1,     21.7,       68,      2.4,    110.0,      6.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101603,   1010.0,   1013.5,     28.0,     21.6,       68,      2.6,    100.0,      6.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101604,   1009.8,   1013.3,     27.9,     21.2,       67,      2.9,    100.0,      6.5,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101605,   1010.2,   1013.7,     27.8,     21.1,       67,      2.3,    110.0,      5.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101606,   1010.6,   1014.1,     27.6,     21.2,       68,      2.2,    100.0,      5.6,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025101607,   1010.9,   1014.4,     27.9,     21.2,       67,      2.8,    100.0,      6.7,     80.0,      0.0,      0.0,      0.9,     0.28,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
