﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025052114,   1005.0,   1008.4,     32.8,     25.4,       65,      1.2,    290.0,      5.6,    270.0,      0.0,      0.0,      0.1,     1.46,     None,     4.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052115,   1004.7,   1008.1,     33.2,     25.2,       63,      0.8,    300.0,      5.6,    310.0,      0.0,      0.0,      0.6,     1.91,     None,     4.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052116,   1004.5,   1007.9,     32.9,     25.5,       65,      1.8,    300.0,      6.1,    320.0,      0.0,      0.0,      0.4,     1.42,     None,     2.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052117,   1004.0,   1007.4,     32.1,     25.0,       66,      2.1,    230.0,      5.5,    300.0,      0.0,      0.0,      0.0,     0.71,     None,     1.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052118,   1004.7,   1008.1,     31.9,     25.0,       67,      0.8,    240.0,      4.2,    260.0,      0.0,      0.0,      0.0,     0.28,     None,     0.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052119,   1005.2,   1008.6,     30.9,     25.0,       71,      1.2,    300.0,      4.2,    330.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052120,   1005.7,   1009.1,     30.5,     24.7,       71,      0.5,    230.0,      3.9,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052121,   1006.1,   1009.5,     30.3,     24.9,       73,      1.0,    230.0,      2.6,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052122,   1005.8,   1009.2,     29.8,     24.9,       75,      0.9,    140.0,      1.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052123,   1005.5,   1008.9,     29.5,     25.3,       78,      1.2,    210.0,      2.6,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052124,   1005.1,   1008.5,     29.2,     25.4,       80,      0.9,    210.0,      1.8,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052201,   1004.6,   1008.1,     28.9,     25.1,       80,      0.3,     30.0,      2.6,     10.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052202,   1004.2,   1007.7,     28.6,     25.2,       82,      0.9,    170.0,      3.2,    350.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052203,   1003.9,   1007.4,     28.0,     24.9,       83,      1.3,    170.0,      2.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052204,   1004.3,   1007.8,     27.9,     24.3,       81,      0.8,    220.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052205,   1004.6,   1008.1,     27.6,     24.1,       81,      1.3,    200.0,      3.3,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052206,   1005.0,   1008.5,     27.6,     23.8,       80,      1.0,    160.0,      3.9,    180.0,      0.0,      0.0,      0.0,     0.08,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052207,   1005.5,   1009.0,     28.1,     23.7,       77,      1.4,    170.0,      2.3,    190.0,      0.0,      0.0,      0.3,     0.54,     None,     0.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052208,   1005.7,   1009.1,     29.9,     23.9,       70,      0.9,    170.0,      2.6,    120.0,      0.0,      0.0,      0.7,     1.45,     None,     1.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052209,   1005.5,   1008.9,     31.1,     23.5,       64,      1.2,    250.0,      3.7,    240.0,      0.0,      0.0,      0.3,     1.63,     None,     3.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052210,   1005.4,   1008.8,     31.8,     23.4,       61,      1.2,    240.0,      4.0,    270.0,      0.0,      0.0,      0.1,     1.99,     None,     5.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052211,   1005.1,   1008.5,     32.5,     22.3,       55,      1.4,    270.0,      5.4,    280.0,      0.0,      0.0,      0.3,     2.11,     None,     6.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052212,   1004.2,   1007.6,     32.9,     24.1,       60,      2.2,    360.0,      5.4,    340.0,      0.0,      0.0,      0.7,     2.81,     None,     8.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052213,   1003.3,   1006.7,     33.3,     25.1,       62,      1.7,    330.0,      7.0,    360.0,      0.0,      0.0,      1.0,     3.80,     None,    10.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052214,   1002.8,   1006.2,     33.3,     24.8,       61,      3.2,    350.0,      6.3,    350.0,      0.0,      0.0,      0.8,     2.79,     None,     7.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052215,   1002.3,   1005.7,     31.9,     24.5,       65,      2.5,    350.0,      7.4,     50.0,      0.0,      0.0,      0.0,     1.23,     None,     3.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052216,   1002.0,   1005.4,     32.1,     24.2,       63,      2.7,     20.0,      5.5,     60.0,      0.0,      0.0,      0.0,     0.96,     None,     2.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052217,   1002.6,   1006.0,     31.5,     25.1,       69,      1.7,    100.0,      4.8,     80.0,      0.0,      0.0,      0.0,     0.53,     None,     0.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052218,   1003.3,   1006.7,     31.0,     24.2,       67,      1.1,    220.0,      4.8,    150.0,      0.0,      0.0,      0.0,     0.10,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052219,   1004.1,   1007.5,     29.9,     25.4,       77,      0.9,    320.0,      5.1,    360.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052220,   1005.4,   1008.9,     24.5,     23.6,       95,      2.2,    160.0,     12.5,    210.0,     43.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052221,   1005.3,   1008.8,     25.2,     24.2,       94,      0.8,     10.0,      2.6,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052222,   1005.1,   1008.6,     25.4,     24.4,       94,      0.8,    130.0,      2.0,     20.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052223,   1004.3,   1007.8,     25.4,     24.2,       93,      0.7,    160.0,      2.4,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052224,   1003.3,   1006.8,     25.3,     24.3,       94,      0.7,    180.0,      1.7,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052301,   1002.3,   1005.8,     25.4,     23.6,       90,      0.7,    220.0,      2.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052302,   1001.8,   1005.3,     25.2,     24.0,       93,      1.1,    170.0,      2.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052303,   1001.2,   1004.7,     25.0,     23.6,       92,      0.7,    210.0,      2.3,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052304,   1001.7,   1005.2,     25.5,     23.2,       87,      1.4,    200.0,      4.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052305,   1002.3,   1005.8,     25.3,     23.2,       88,      1.2,    210.0,      3.8,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052306,   1003.7,   1007.2,     25.6,     23.7,       89,      0.7,    210.0,      3.6,    220.0,      0.0,      0.0,      0.0,     0.11,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052307,   1004.1,   1007.6,     26.5,     23.8,       85,      0.8,    180.0,      1.5,    140.0,      0.0,      0.0,      0.1,     0.45,     None,     0.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052308,   1003.8,   1007.3,     28.5,     23.9,       76,      1.0,    170.0,      2.5,    190.0,      0.0,      0.0,      1.0,     1.55,     None,     2.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052309,   1003.2,   1006.6,     29.5,     23.5,       70,      1.9,    180.0,      4.0,    170.0,      0.0,      0.0,      1.0,     2.03,     None,     4.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052310,   1002.8,   1006.2,     31.6,     23.7,       63,      1.5,    320.0,      3.9,    330.0,      0.0,      0.0,      1.0,     2.96,     None,     7.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052311,   1002.6,   1006.0,     33.5,     23.2,       55,      1.0,    300.0,      4.1,    360.0,      0.0,      0.0,      1.0,     3.21,     None,     9.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052312,   1002.0,   1005.4,     34.2,     23.0,       52,      2.1,    230.0,      4.6,    250.0,      0.0,      0.0,      0.9,     3.17,     None,     9.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052313,   1001.4,   1004.8,     33.5,     22.9,       54,      1.4,    200.0,      4.9,    260.0,      0.0,      0.0,      0.7,     2.80,     None,     8.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052314,   1000.9,   1004.3,     34.0,     24.0,       56,      2.6,    320.0,      6.6,    300.0,      0.0,      0.0,      0.2,     1.57,     None,     4.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052315,   1000.8,   1004.2,     33.9,     24.8,       59,      1.5,    270.0,      8.7,    290.0,      0.0,      0.0,      0.3,     1.73,     None,     3.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052316,   1000.6,   1004.0,     33.5,     23.5,       56,      3.0,    260.0,      9.4,    280.0,      0.0,      0.0,      0.8,     1.80,     None,     2.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052317,   1000.8,   1004.2,     33.3,     22.5,       53,      2.5,    290.0,      7.8,    260.0,      0.0,      0.0,      0.0,     0.79,     None,     1.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052318,   1001.1,   1004.5,     32.5,     22.3,       55,      1.0,    280.0,      5.5,    310.0,      0.0,      0.0,      0.0,     0.28,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052319,   1001.7,   1005.1,     32.1,     22.2,       56,      1.3,    270.0,      4.5,    300.0,      0.0,      0.0,      0.0,     0.03,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052320,   1002.2,   1005.6,     31.4,     22.4,       59,      1.2,    230.0,      4.4,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052321,   1003.0,   1006.4,     30.9,     24.3,       68,      1.8,    180.0,      3.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052322,   1003.7,   1007.1,     29.9,     25.0,       75,      0.6,    210.0,      3.8,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052323,   1003.3,   1006.7,     30.1,     25.0,       74,      0.8,    190.0,      2.8,    210.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052324,   1003.5,   1006.9,     30.1,     23.6,       68,      1.5,    240.0,      5.6,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052401,   1002.9,   1006.3,     29.3,     23.7,       72,      1.8,    210.0,      3.4,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052402,   1002.3,   1005.7,     29.2,     23.4,       71,      0.6,    210.0,      3.1,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
